Product_ID,Brand,Model,Country,Price_USD,Rating,Num_Reviews,RAM_GB,Storage_GB,Battery_mAh,Camera_MP,Screen_Size_inch,Weight_g,Processor_Score,Release_Year,5G_Support,Wireless_Charging,Fast_Charging,Water_Resistant,Engagement_Score
MOB_00272,OnePlus,OnePlus Plus15,China,660.99,,1200,12,128,4000.0,48.0,6.5,241.0,9,2019,1,0,1,1,79.36
MOB_00237,Xiaomi,Xiaomi M9,China,767.02,3.19,1083,8,128,4000.0,48.0,6.3,155.0,9,2019,1,1,1,1,65.51
MOB_00488,Oppo,Oppo S16,China,622.98,3.62,4975,8,256,5000.0,48.0,6.5,180.0,9,2020,0,0,1,1,94.6
MOB_01168,HTC,HTC Ultra5,Taiwan,616.81,4.16,3118,6,256,4500.0,32.0,6.3,154.0,7,2024,1,1,0,0,96.46
MOB_00560,Vivo,Vivo Ultra12,China,441.22,,714,8,256,5000.0,64.0,6.5,250.0,4,2023,0,0,1,1,66.09
MOB_00118,Samsung,Samsung A19,South Korea,1399.55,5.0,654,16,512,5500.0,200.0,6.8,166.0,9,2024,0,1,1,0,84.71
MOB_00638,Realme,Realme A7,China,269.08,3.99,2617,8,64,3500.0,48.0,6.1,198.0,4,2021,0,0,0,0,86.73
MOB_01085,LG,LG S15,South Korea,499.32,3.41,3134,4,128,3500.0,48.0,6.1,220.0,7,2019,0,0,1,0,84.82
MOB_00751,Motorola,Motorola M1,USA,162.05,3.51,4771,3,128,4000.0,,5.5,152.0,4,2019,0,0,0,0,97.6
MOB_00513,Oppo,Oppo Max4,China,399.43,4.19,1755,4,64,5000.0,16.0,6.1,170.0,7,2025,1,0,1,0,82.58
MOB_00634,Realme,Realme A15,China,407.0,3.46,4734,6,256,4000.0,32.0,6.5,250.0,4,2020,1,0,0,1,94.72
MOB_00926,Asus,Asus Lite12,Taiwan,727.09,3.54,4926,6,256,5000.0,108.0,6.7,250.0,9,2025,1,0,1,1,100.0
MOB_01024,LG,LG Ultra11,South Korea,640.29,3.8,544,6,128,4000.0,108.0,6.5,229.0,9,2019,1,1,1,1,62.39
MOB_00866,Sony,Sony Plus6,Japan,488.69,,4901,8,256,5000.0,48.0,6.5,,6,2025,1,0,1,1,98.41
MOB_00127,Samsung,Samsung M17,South Korea,724.98,4.65,842,8,512,4500.0,32.0,6.3,,8,2025,1,1,1,0,83.33
MOB_00791,Nokia,Nokia A7,Finland,222.23,3.28,124,4,32,4500.0,,6.0,170.0,4,2023,0,0,1,0,56.18
MOB_00117,Samsung,Samsung Lite13,South Korea,,3.82,265,6,128,4000.0,48.0,6.5,196.0,8,2022,1,1,1,0,56.69
MOB_00474,Oppo,Oppo Ultra4,China,,2.89,4991,8,128,4500.0,64.0,6.5,201.0,7,2023,1,0,1,0,89.8
MOB_00741,Motorola,Motorola S6,USA,556.36,4.09,3439,6,256,4000.0,108.0,6.3,159.0,9,2024,0,1,1,1,93.88
MOB_01010,LG,LG Lite8,South Korea,347.11,3.75,1020,8,64,4000.0,32.0,6.3,218.0,7,2020,1,0,1,0,60.25
MOB_00058,Apple,Apple Ultra15,USA,804.81,3.72,286,8,256,5000.0,108.0,6.3,230.0,7,2024,0,1,1,0,60.17
MOB_00604,Vivo,Vivo Neo6,China,574.09,3.52,4429,12,128,4000.0,64.0,6.3,244.0,9,2020,0,1,1,0,93.78
MOB_00787,Nokia,Nokia S20,Finland,205.03,3.32,1974,3,64,4500.0,32.0,5.5,219.0,4,2025,0,0,1,0,62.76
MOB_01153,HTC,HTC Plus5,Taiwan,370.68,4.3,2713,6,64,4000.0,16.0,6.3,202.0,7,2024,1,0,1,0,100.0
MOB_00657,Realme,Realme Lite5,China,193.62,3.76,778,3,128,4500.0,8.0,6.0,196.0,4,2025,0,0,0,0,66.97
MOB_00918,Sony,Sony Ultra2,Japan,918.96,3.96,859,12,1024,4000.0,,6.8,192.0,10,2019,1,1,1,1,69.8
MOB_00937,Asus,Asus M12,Taiwan,305.98,3.38,4837,6,128,4000.0,48.0,6.1,236.0,6,2023,1,0,1,0,100.0
MOB_00106,Samsung,Samsung A18,South Korea,566.13,4.03,2940,6,256,4500.0,32.0,6.7,180.0,9,2020,1,0,1,0,95.53
MOB_00636,Realme,Realme S3,China,475.15,3.94,2160,6,128,4500.0,32.0,6.5,235.0,7,2024,0,0,1,1,83.75
MOB_00370,Google,Google Lite14,USA,751.16,4.47,3224,12,256,,64.0,6.3,,9,2020,0,0,1,1,100.0
MOB_00269,OnePlus,OnePlus Pro4,China,721.66,3.46,4744,8,128,4000.0,108.0,6.5,207.0,6,2025,1,1,1,1,97.42
MOB_00656,Realme,Realme Ultra9,China,347.27,3.49,2641,8,256,4000.0,64.0,6.1,250.0,7,2022,0,0,1,0,82.85
MOB_00047,Apple,Apple Plus10,USA,1277.03,3.92,4016,12,256,4500.0,64.0,6.5,185.0,10,2023,1,1,1,0,97.32
MOB_00350,Google,Google Max18,USA,812.66,4.17,914,6,512,5000.0,108.0,6.7,248.0,8,2024,1,1,1,0,70.77
MOB_00774,Nokia,Nokia Ultra1,Finland,93.15,2.8,3777,6,128,4000.0,8.0,6.0,222.0,4,2021,0,0,0,0,81.28
MOB_00196,Samsung,Samsung Plus3,South Korea,883.56,3.44,2926,6,512,5000.0,,6.5,242.0,7,2024,1,1,1,1,83.32
MOB_00103,Samsung,Samsung Neo5,South Korea,358.58,2.95,3121,8,128,4000.0,64.0,6.1,178.0,4,2021,1,0,1,0,70.77
MOB_00005,Apple,Apple S13,USA,1062.73,4.01,2237,12,256,5000.0,108.0,6.5,239.0,10,2024,0,1,1,0,85.23
MOB_00620,Realme,Realme Ultra13,China,322.01,3.73,2571,6,128,4500.0,64.0,6.3,232.0,4,2022,1,0,1,0,89.8
MOB_01008,LG,LG Ultra11,South Korea,546.73,4.13,845,12,512,5000.0,32.0,6.7,250.0,6,2019,0,1,1,1,69.43
MOB_00053,Apple,Apple Ultra15,USA,791.82,3.74,634,6,512,4000.0,64.0,6.3,157.0,7,2025,1,1,1,0,64.46
MOB_00264,OnePlus,OnePlus S9,China,826.0,3.15,3635,12,512,4000.0,64.0,6.5,229.0,8,2024,0,1,1,1,83.84
MOB_01101,HTC,HTC X5,Taiwan,486.93,4.22,950,6,128,4000.0,64.0,6.1,241.0,5,2020,1,0,1,0,71.85
MOB_00444,Huawei,Huawei Ultra16,China,582.95,4.03,1485,8,512,4000.0,64.0,6.5,232.0,6,2023,1,0,1,0,73.5
MOB_00989,Asus,Asus A12,Taiwan,333.05,3.95,479,6,128,4000.0,48.0,6.5,237.0,7,2024,1,0,1,0,68.78
MOB_00783,Nokia,Nokia Ultra11,Finland,321.71,3.79,4293,6,64,5000.0,16.0,6.3,208.0,4,2019,0,0,1,0,98.37
MOB_00860,Sony,Sony A4,Japan,619.11,4.08,4006,12,128,4500.0,108.0,6.7,215.0,6,2019,1,0,1,0,99.08
MOB_00692,Motorola,Motorola Pro2,USA,150.12,4.06,3195,6,32,3000.0,8.0,6.0,152.0,2,2025,0,0,0,0,89.82
MOB_00305,OnePlus,OnePlus A14,China,711.61,3.09,4936,12,256,4000.0,64.0,6.5,,6,2020,1,0,0,1,100.0
MOB_00342,Google,Google S8,USA,685.7,3.59,2822,6,128,4000.0,,6.3,,6,2019,1,0,1,0,84.52
MOB_01007,LG,LG S11,South Korea,518.81,3.49,3342,6,256,5000.0,48.0,6.7,223.0,7,2020,1,1,1,0,81.07
MOB_00314,OnePlus,OnePlus X19,China,657.91,3.4,2009,6,512,4000.0,32.0,6.5,233.0,6,2020,0,0,1,1,70.46
MOB_00150,Samsung,Samsung Lite9,South Korea,893.74,4.13,4769,6,128,5000.0,64.0,6.3,190.0,8,2020,1,0,1,0,100.0
MOB_00125,Samsung,Samsung S10,South Korea,325.49,4.21,4828,6,256,5000.0,32.0,6.1,195.0,4,2019,1,0,1,0,100.0
MOB_01071,LG,LG X1,South Korea,298.68,3.57,1190,6,256,3500.0,16.0,6.1,166.0,4,2022,0,0,1,0,65.7
MOB_00575,Vivo,Vivo Max2,China,454.32,4.14,4992,8,64,4000.0,64.0,6.3,193.0,6,2021,1,0,1,1,100.0
MOB_00698,Motorola,Motorola Neo9,USA,190.68,3.05,901,4,32,4000.0,16.0,6.0,184.0,5,2024,0,0,0,0,55.68
MOB_00665,Realme,Realme X16,China,164.82,2.72,3056,4,32,3500.0,12.0,5.5,167.0,4,2019,0,0,0,0,74.36
MOB_00051,Apple,Apple S20,USA,1492.03,3.63,1778,12,1024,4000.0,48.0,6.5,183.0,10,2019,0,0,0,0,70.13
MOB_00727,Motorola,Motorola Lite17,USA,,3.6,3807,6,256,4500.0,16.0,6.1,168.0,7,2025,1,0,1,1,100.0
MOB_00800,Nokia,Nokia S8,Finland,353.09,3.51,4712,4,128,5000.0,64.0,6.1,160.0,5,2025,1,0,1,0,96.13
MOB_00834,Nokia,Nokia Lite4,Finland,122.36,2.8,3345,6,64,4500.0,16.0,5.5,239.0,3,2024,0,0,0,0,72.93
MOB_00354,Google,Google M4,USA,616.5,3.29,1831,8,128,5000.0,108.0,6.7,243.0,6,2024,1,1,1,1,76.43
MOB_01161,HTC,HTC X2,Taiwan,,3.68,3579,4,256,4500.0,64.0,6.1,221.0,4,2024,0,0,1,0,94.88
MOB_00143,Samsung,Samsung Max6,South Korea,1138.05,5.0,3013,16,1024,4000.0,200.0,6.8,159.0,10,2019,0,1,1,1,95.37
MOB_00471,Huawei,Huawei Ultra16,China,528.12,3.29,2605,6,256,4500.0,108.0,6.7,237.0,9,2020,1,0,1,0,79.76
MOB_00654,Realme,Realme X15,China,,3.51,3507,8,128,4500.0,32.0,6.5,159.0,6,2021,1,0,1,0,87.67
MOB_00400,Huawei,Huawei Max5,China,885.51,3.81,553,12,256,4500.0,108.0,6.7,161.0,7,2025,0,1,1,1,62.83
MOB_00913,Sony,Sony M12,Japan,606.7,3.87,2305,8,256,4500.0,64.0,6.7,226.0,6,2025,0,1,0,1,83.31
MOB_00931,Asus,Asus Lite18,Taiwan,630.29,3.75,1282,12,128,4500.0,108.0,6.3,225.0,8,2023,0,0,1,1,73.12
MOB_00321,OnePlus,OnePlus Max15,China,,3.67,1100,12,256,4500.0,48.0,6.7,156.0,9,2022,1,0,1,1,74.4
MOB_00020,Apple,Apple Ultra8,USA,1237.35,3.67,3804,12,512,5000.0,48.0,6.5,229.0,10,2019,0,0,1,1,94.07
MOB_00685,Realme,Realme A4,China,350.16,3.32,4351,8,256,3500.0,64.0,6.5,183.0,6,2025,1,0,1,0,88.89
MOB_00036,Apple,Apple Neo10,USA,964.71,4.34,3240,12,512,4000.0,64.0,6.7,248.0,10,2024,0,1,1,1,100.0
MOB_00825,Nokia,Nokia Neo20,Finland,155.83,3.67,3543,4,128,4000.0,32.0,5.5,,3,2019,0,0,0,0,100.0
MOB_00506,Oppo,Oppo Lite17,China,258.42,4.03,3003,4,64,5000.0,48.0,6.5,205.0,6,2021,0,0,1,0,91.47
MOB_00828,Nokia,Nokia Lite7,Finland,,3.64,471,4,256,5000.0,16.0,6.5,227.0,7,2024,1,0,1,0,57.83
MOB_01079,LG,LG Max2,South Korea,727.68,3.65,4320,12,512,4000.0,48.0,6.7,186.0,9,2025,0,1,1,1,96.36
MOB_00408,Huawei,Huawei Lite10,China,998.1,4.61,138,12,1024,4000.0,108.0,6.8,210.0,9,2023,1,1,1,1,63.1
MOB_00818,Nokia,Nokia Ultra8,Finland,310.15,3.37,2001,8,128,4000.0,64.0,6.3,166.0,4,2021,1,0,1,0,68.54
MOB_00538,Oppo,Oppo Lite14,China,246.41,3.6,278,6,64,4000.0,12.0,5.5,219.0,4,2020,0,0,1,0,54.31
MOB_00759,Motorola,Motorola Max8,USA,270.23,4.11,3769,8,256,4500.0,48.0,6.5,233.0,5,2025,0,0,1,0,100.0
MOB_01136,HTC,HTC Ultra17,Taiwan,238.11,3.34,2262,3,32,3000.0,12.0,5.5,172.0,2,2025,0,0,1,0,70.28
MOB_00908,Sony,Sony M15,Japan,720.44,3.69,1686,12,128,4000.0,108.0,6.7,191.0,7,2021,0,0,1,1,67.75
MOB_00039,Apple,Apple Plus7,USA,1301.61,4.23,4468,12,512,4000.0,200.0,6.5,156.0,9,2020,1,1,1,1,100.0
MOB_00176,Samsung,Samsung Max12,South Korea,711.53,3.92,251,8,512,5000.0,48.0,6.5,211.0,6,2021,1,1,1,1,68.69
MOB_00246,Xiaomi,Xiaomi Lite20,China,570.8,3.8,214,12,128,4500.0,108.0,6.7,249.0,6,2022,1,1,1,0,66.54
MOB_00811,Nokia,Nokia A9,Finland,238.38,3.25,2529,6,64,3500.0,32.0,6.3,196.0,4,2025,0,0,1,0,66.85
MOB_01093,HTC,HTC Plus10,Taiwan,507.82,2.92,683,8,512,4000.0,64.0,6.3,226.0,9,2020,1,0,1,1,58.3
MOB_00979,Asus,Asus S5,Taiwan,885.02,2.95,779,6,512,4500.0,,6.5,162.0,9,2023,1,1,1,1,67.73
MOB_00785,Nokia,Nokia Ultra3,Finland,316.94,2.87,2596,6,64,4000.0,32.0,6.3,242.0,4,2025,1,0,1,0,66.36
MOB_01088,LG,LG X8,South Korea,175.96,2.87,2815,6,128,3000.0,8.0,5.5,229.0,4,2021,0,0,0,0,81.65
MOB_00490,Oppo,Oppo A4,China,591.12,3.17,3384,6,128,4500.0,64.0,6.3,196.0,6,2022,1,1,1,0,85.19
MOB_00155,Samsung,Samsung S11,South Korea,1074.15,4.42,3869,12,256,5000.0,108.0,6.7,218.0,10,2021,1,1,1,1,100.0
MOB_00639,Realme,Realme Max10,China,446.49,4.43,4978,6,128,4500.0,32.0,6.5,225.0,5,2019,1,0,1,1,100.0
MOB_00663,Realme,Realme A4,China,410.19,3.53,4217,8,128,3500.0,64.0,6.5,243.0,5,2022,1,0,1,1,85.24
MOB_00854,Sony,Sony M13,Japan,858.69,,655,6,512,,32.0,6.3,214.0,9,2019,0,1,1,0,77.1
MOB_00288,OnePlus,OnePlus X4,China,443.76,3.83,1914,4,64,4500.0,16.0,6.5,,7,2022,1,0,1,1,65.53
MOB_00626,Realme,Realme A4,China,295.89,3.63,3119,6,256,5000.0,32.0,6.1,173.0,5,2020,0,0,1,0,89.81
MOB_01135,HTC,HTC A3,Taiwan,528.73,3.6,1721,12,256,4500.0,48.0,6.5,243.0,7,2021,0,1,1,1,70.8
MOB_00686,Realme,Realme Pro8,China,209.89,3.13,1263,3,128,3500.0,16.0,5.5,185.0,3,2021,0,0,1,0,68.14
MOB_01025,LG,LG S11,South Korea,532.29,3.67,2199,8,512,5000.0,32.0,6.7,243.0,8,2022,1,1,1,1,77.82
MOB_00887,Sony,Sony X20,Japan,867.91,3.55,1102,8,512,4000.0,32.0,6.5,190.0,7,2022,1,1,1,1,65.24
MOB_00570,Vivo,Vivo S2,China,238.67,3.44,582,3,32,4500.0,16.0,6.3,250.0,3,2019,0,0,1,0,60.93
MOB_01152,HTC,HTC X4,Taiwan,266.48,3.35,1771,4,128,3500.0,16.0,6.5,241.0,4,2025,0,0,1,0,69.21
MOB_00735,Motorola,Motorola X7,USA,550.09,3.32,3117,8,128,4000.0,32.0,6.3,216.0,8,2021,0,1,1,1,83.19
MOB_00793,Nokia,Nokia A17,Finland,331.19,3.67,4012,8,128,5000.0,16.0,6.5,198.0,7,2023,1,0,1,0,98.64
MOB_00018,Apple,Apple M8,USA,745.73,4.13,4210,12,256,5000.0,48.0,6.3,160.0,7,2019,1,1,1,0,97.95
MOB_00128,Samsung,Samsung Max13,South Korea,741.53,3.19,2778,6,128,4000.0,48.0,6.7,210.0,9,2020,1,1,1,1,73.21
MOB_00323,OnePlus,OnePlus Max19,China,518.57,3.7,4135,8,512,4500.0,64.0,6.3,204.0,7,2022,1,1,1,0,95.49
MOB_00256,Xiaomi,Xiaomi Pro10,China,641.95,3.91,2088,12,128,4000.0,32.0,6.7,178.0,8,2021,0,1,1,0,79.28
MOB_00959,Asus,Asus Max7,Taiwan,850.42,3.48,2920,12,256,4500.0,48.0,6.3,159.0,7,2021,0,1,1,1,78.3
MOB_00535,Oppo,Oppo A10,China,230.73,3.01,4308,3,128,3500.0,,6.3,187.0,5,2022,0,0,1,0,89.96
MOB_00191,Samsung,Samsung Pro2,South Korea,1175.25,3.86,2249,12,256,5500.0,64.0,6.7,191.0,9,2021,1,0,1,1,77.39
MOB_00116,Samsung,Samsung Max12,South Korea,1288.55,3.91,581,12,256,5000.0,108.0,6.8,220.0,10,2021,1,1,1,1,65.54
MOB_00672,Realme,Realme Ultra4,China,191.58,3.37,3325,4,128,4500.0,,6.0,214.0,5,2020,0,0,0,0,89.75
MOB_00904,Sony,Sony A18,Japan,685.96,,3025,6,256,5000.0,,6.5,230.0,6,2024,1,1,1,1,91.44
MOB_00607,Vivo,Vivo A7,China,283.67,3.21,3455,4,256,4000.0,32.0,6.1,215.0,4,2025,0,0,1,0,87.17
MOB_00181,Samsung,Samsung Ultra8,South Korea,972.44,4.41,1463,16,256,5000.0,108.0,6.7,236.0,10,2025,1,1,0,0,88.44
MOB_00302,OnePlus,OnePlus X1,China,475.12,3.85,2755,4,128,3500.0,32.0,6.3,242.0,4,2022,1,0,1,1,92.08
MOB_00497,Oppo,Oppo Max20,China,520.69,3.7,3332,6,512,4500.0,48.0,6.3,175.0,8,2021,1,0,1,1,85.41
MOB_00349,Google,Google Plus19,USA,,4.33,688,12,1024,4000.0,,6.7,177.0,10,2019,0,0,1,0,65.57
MOB_01044,LG,LG Plus19,South Korea,475.38,3.3,2422,6,128,5000.0,16.0,6.5,213.0,4,2024,1,0,1,0,72.98
MOB_01000,Asus,Asus A3,Taiwan,931.06,4.13,4659,16,256,4000.0,200.0,6.5,,9,2025,1,1,1,0,100.0
MOB_00745,Motorola,Motorola S14,USA,225.05,2.59,4831,3,128,4000.0,,5.5,248.0,4,2020,0,0,1,0,93.47
MOB_01090,LG,LG Plus9,South Korea,502.11,4.61,1070,6,128,4000.0,64.0,6.5,,7,2025,1,0,1,1,79.88
MOB_00972,Asus,Asus M7,Taiwan,912.6,4.31,2481,12,1024,4500.0,64.0,6.5,181.0,8,2025,1,1,1,1,87.74
MOB_00518,Oppo,Oppo Lite11,China,327.43,3.31,3841,4,256,3500.0,16.0,6.5,172.0,5,2025,1,0,0,0,95.93
MOB_00373,Google,Google X10,USA,768.93,4.01,453,12,128,5000.0,108.0,6.7,174.0,8,2022,1,1,1,1,61.05
MOB_00046,Apple,Apple Plus4,USA,1023.52,4.24,4399,8,512,5000.0,200.0,6.8,194.0,9,2024,1,1,1,1,100.0
MOB_00477,Oppo,Oppo Pro6,China,445.13,3.0,3575,6,256,4500.0,16.0,6.1,165.0,7,2022,1,0,1,1,87.97
MOB_00158,Samsung,Samsung Plus17,South Korea,1092.34,4.72,447,12,256,4000.0,48.0,6.5,247.0,8,2022,0,1,0,0,75.38
MOB_01055,LG,LG Pro2,South Korea,,,3975,12,128,4500.0,64.0,6.7,175.0,8,2019,1,1,1,1,97.82
MOB_00172,Samsung,Samsung S7,South Korea,1160.17,4.3,982,12,512,5000.0,200.0,6.7,222.0,8,2023,1,0,1,0,71.79
MOB_00017,Apple,Apple Pro11,USA,831.71,3.79,3515,6,256,4500.0,108.0,6.5,239.0,9,2020,0,0,0,1,86.71
MOB_00512,Oppo,Oppo X3,China,362.46,3.49,2367,8,256,4000.0,32.0,6.1,191.0,4,2024,0,0,1,0,86.73
MOB_00049,Apple,Apple Max5,USA,927.47,4.32,2118,12,512,5000.0,64.0,6.5,211.0,8,2025,0,1,1,1,87.29
MOB_00192,Samsung,Samsung Lite6,South Korea,409.53,2.65,3789,6,64,3500.0,32.0,6.3,150.0,7,2020,1,0,1,1,75.01
MOB_00547,Vivo,Vivo M14,China,242.42,3.49,3728,3,128,4500.0,32.0,6.3,169.0,4,2019,0,0,1,0,89.89
MOB_00516,Oppo,Oppo Plus17,China,463.64,3.4,3632,8,256,3500.0,48.0,6.3,160.0,7,2021,0,0,1,1,78.98
MOB_00995,Asus,Asus Ultra3,Taiwan,576.43,3.54,1091,6,128,5000.0,108.0,6.3,216.0,6,2022,1,0,0,1,66.17
MOB_00954,Asus,Asus X17,Taiwan,982.56,3.57,2565,8,256,5000.0,64.0,6.7,207.0,9,2023,1,0,1,1,73.57
MOB_00829,Nokia,Nokia S14,Finland,347.52,3.57,1941,6,64,4500.0,,6.3,208.0,6,2024,1,0,1,0,79.55
MOB_01001,Asus,Asus S16,Taiwan,313.86,3.23,3218,6,256,5000.0,48.0,6.5,207.0,5,2024,1,0,1,0,79.91
MOB_00481,Oppo,Oppo X19,China,317.31,3.76,987,6,256,3500.0,16.0,6.3,193.0,5,2019,1,0,0,0,72.92
MOB_01137,HTC,HTC Lite1,Taiwan,583.0,3.53,2329,12,256,5000.0,32.0,6.5,250.0,6,2021,1,1,1,0,76.41
MOB_00284,OnePlus,OnePlus S8,China,574.7,2.98,2454,6,512,4500.0,64.0,6.5,177.0,9,2023,1,1,0,1,64.2
MOB_01038,LG,LG Neo1,South Korea,556.83,3.55,932,12,128,5000.0,108.0,6.5,185.0,9,2021,0,1,1,1,60.99
MOB_00798,Nokia,Nokia X19,Finland,107.53,2.25,1201,3,128,3000.0,12.0,5.5,150.0,4,2025,0,0,0,0,40.71
MOB_01033,LG,LG S1,South Korea,510.75,,2686,12,256,5000.0,48.0,6.3,250.0,7,2024,1,0,1,1,82.6
MOB_00226,Xiaomi,Xiaomi M2,China,661.54,3.77,2563,6,512,5000.0,48.0,6.5,243.0,8,2020,0,0,1,1,86.96
MOB_00027,Apple,Apple Pro4,USA,962.61,3.93,4442,8,512,5000.0,200.0,6.8,192.0,8,2019,1,0,1,1,100.0
MOB_00283,OnePlus,OnePlus X3,China,645.28,4.28,2653,12,512,4500.0,32.0,6.7,217.0,7,2020,1,1,1,1,88.69
MOB_01158,HTC,HTC A1,Taiwan,210.15,3.47,2051,6,32,3500.0,16.0,6.0,,3,2024,0,0,1,0,74.67
MOB_00438,Huawei,Huawei S9,China,356.79,3.49,3422,8,256,4000.0,32.0,6.1,216.0,7,2025,1,0,1,0,95.54
MOB_01176,HTC,HTC A10,Taiwan,419.49,3.92,261,8,256,4500.0,16.0,6.5,242.0,5,2021,1,0,1,1,64.5
MOB_00365,Google,Google A9,USA,673.39,3.58,4156,8,256,5000.0,64.0,6.3,185.0,6,2024,1,1,1,1,91.37
MOB_00230,Xiaomi,Xiaomi Ultra11,China,443.34,3.28,907,4,128,3500.0,48.0,6.3,159.0,6,2020,1,0,1,0,52.28
MOB_00038,Apple,Apple X9,USA,1484.58,3.15,3561,16,256,5500.0,48.0,6.5,167.0,9,2020,0,1,1,1,86.97
MOB_00670,Realme,Realme Plus4,China,462.27,3.34,3649,8,128,3500.0,64.0,6.5,170.0,5,2021,1,0,0,1,87.44
MOB_00750,Motorola,Motorola X4,USA,458.13,3.91,2672,8,64,5000.0,64.0,6.3,175.0,5,2019,1,0,1,1,88.33
MOB_00708,Motorola,Motorola S16,USA,586.56,3.54,508,12,256,4000.0,48.0,6.5,178.0,9,2020,1,1,1,0,62.82
MOB_00375,Google,Google Ultra4,USA,725.44,3.56,788,6,256,5000.0,48.0,6.5,182.0,8,2024,1,1,1,1,54.25
MOB_00470,Huawei,Huawei Pro3,China,414.27,3.6,3866,4,128,3500.0,,6.1,164.0,5,2022,1,0,1,1,89.84
MOB_00883,Sony,Sony Plus17,Japan,966.45,4.1,2045,12,1024,5500.0,200.0,6.7,182.0,10,2021,1,1,1,0,77.73
MOB_00916,Sony,Sony Ultra11,Japan,1080.68,4.48,4025,16,256,5000.0,108.0,6.7,232.0,8,2025,1,0,1,0,100.0
MOB_00688,Motorola,Motorola Ultra13,USA,592.63,4.39,2341,12,128,4500.0,48.0,6.7,172.0,8,2019,1,1,1,1,88.21
MOB_00033,Apple,Apple S20,USA,,4.53,2091,8,256,5500.0,48.0,6.8,165.0,9,2020,1,1,1,1,95.64
MOB_00640,Realme,Realme Lite19,China,443.03,3.58,2371,6,256,5000.0,32.0,6.5,168.0,4,2023,1,0,1,1,75.86
MOB_01047,LG,LG A13,South Korea,367.42,3.75,2387,6,128,5000.0,16.0,6.5,207.0,4,2022,1,0,1,0,74.43
MOB_00195,Samsung,Samsung Max3,South Korea,825.47,4.18,2616,6,256,4000.0,32.0,6.3,197.0,8,2020,1,1,1,1,85.98
MOB_01114,HTC,HTC X2,Taiwan,533.88,4.37,2059,12,512,5000.0,64.0,6.7,178.0,6,2022,1,1,1,1,83.14
MOB_01122,HTC,HTC X8,Taiwan,396.7,4.29,2988,6,256,4000.0,64.0,6.3,215.0,6,2021,1,0,1,0,86.41
MOB_01041,LG,LG Ultra16,South Korea,240.94,3.2,3001,3,128,,,5.5,195.0,4,2019,0,0,1,0,81.02
MOB_00504,Oppo,Oppo Pro19,China,669.66,4.16,2127,12,512,5000.0,32.0,6.3,214.0,9,2021,1,1,1,1,86.85
MOB_00916,Sony,Sony Ultra11,Japan,1080.68,4.48,4025,16,256,5000.0,108.0,6.7,232.0,8,2025,1,0,1,0,100.0
MOB_00994,Asus,Asus Ultra4,Taiwan,411.25,3.79,2151,6,64,4000.0,,6.1,237.0,7,2021,1,0,1,1,80.94
MOB_00555,Vivo,Vivo Max12,China,440.42,3.25,1078,8,256,3500.0,32.0,6.5,188.0,7,2022,0,0,1,0,69.1
MOB_00949,Asus,Asus M17,Taiwan,761.45,3.7,912,12,128,5000.0,108.0,6.5,181.0,7,2021,0,1,1,1,72.61
MOB_00801,Nokia,Nokia Max10,Finland,96.47,3.13,2109,6,64,3000.0,12.0,6.0,199.0,4,2019,0,0,0,0,74.91
MOB_00580,Vivo,Vivo Max9,China,273.59,3.89,1477,6,64,4000.0,48.0,6.5,193.0,5,2020,0,0,1,0,71.5
MOB_00161,Samsung,Samsung X18,South Korea,710.36,3.84,1900,8,256,5000.0,48.0,6.7,188.0,6,2024,1,1,0,1,79.58
MOB_00681,Realme,Realme Plus18,China,355.3,3.49,663,8,64,4000.0,64.0,6.1,219.0,6,2021,1,0,1,0,61.88
MOB_00957,Asus,Asus A10,Taiwan,900.81,4.46,4324,12,256,5500.0,108.0,6.7,203.0,9,2022,1,1,1,0,100.0
MOB_01139,HTC,HTC S18,Taiwan,251.78,3.77,4010,8,128,4000.0,,6.1,,4,2024,0,0,1,0,90.91
MOB_00163,Samsung,Samsung Plus19,South Korea,1291.4,3.8,659,16,1024,5500.0,108.0,6.5,237.0,9,2023,1,0,1,1,57.52
MOB_00822,Nokia,Nokia Pro8,Finland,385.05,3.47,4104,6,64,4500.0,48.0,6.3,166.0,5,2024,0,0,1,0,95.35
MOB_00706,Motorola,Motorola Pro20,USA,334.88,4.03,2813,4,256,4500.0,64.0,6.3,206.0,4,2021,0,0,0,0,91.36
MOB_01154,HTC,HTC Pro2,Taiwan,303.39,,2293,6,64,4000.0,64.0,6.3,205.0,4,2021,0,0,1,0,78.11
MOB_00878,Sony,Sony S9,Japan,665.52,,2634,8,128,4500.0,48.0,6.7,202.0,7,2025,0,1,1,0,93.21
MOB_00896,Sony,Sony Lite3,Japan,720.89,3.05,878,6,256,4500.0,32.0,6.3,198.0,6,2021,1,1,1,0,55.11
MOB_00914,Sony,Sony X9,Japan,899.66,3.36,3653,8,512,4000.0,64.0,6.5,236.0,8,2020,1,1,1,0,93.98
MOB_00582,Vivo,Vivo Pro20,China,,3.24,1603,12,128,4000.0,48.0,6.3,174.0,9,2024,1,1,1,0,56.4
MOB_00153,Samsung,Samsung Plus19,South Korea,727.26,3.79,3089,8,128,4500.0,32.0,6.5,161.0,7,2019,1,1,1,1,88.33
MOB_01145,HTC,HTC Lite14,Taiwan,224.54,2.96,2487,4,128,3000.0,16.0,6.3,162.0,5,2025,0,0,1,0,76.38
